unnamed:_0,job_title,salary_estimate,job_description,rating,company_name,location,headquarters,size,founded,type_of_ownership,industry,sector,revenue,competitors,min_salary,max_salary,company_name_clean,avg_salary,min_salary_norm,max_salary_norm,avg_salary_norm,type_of_ownership_encoded,industry_encoded,sector_encoded,salary_range,city,state,company_size_encoded,revenue_million,company_age,job_title_simplified
777,"director, precision medicine clinical biomarker scientist",$136K-$208K (Glassdoor est.),Job Description,4.0,"pfizer
4.0","cambridge, ma","new york, ny",10000+ employees,1849,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),-1,,,pfizer,,0.0,0.0,0.0,3,8,5,,cambridge,ma,7.0,10000.0,177,scientist
780,senior formulations scientist ii,$71K-$129K (Glassdoor est.),Job Description,3.0,"exelixis
3.0","alameda, ca","alameda, ca",501 to 1000 employees,1994,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,"Genentech, Novartis, AstraZeneca",,,exelixis,,0.0,0.0,0.0,3,8,5,,alameda,ca,4.0,0.0,32,scientist
782,data science manager,$171K-$272K (Glassdoor est.),Job Description,4.2,"grand rounds
4.2","san francisco, ca","san francisco, ca",501 to 1000 employees,2011,company - private,health care services & hospitals,health care,unknown / non-applicable,-1,,,grand rounds,,0.0,0.0,0.0,2,28,12,,san francisco,ca,4.0,0.0,15,manager
784,data engineer,$65K-$126K (Glassdoor est.),Job Description,3.5,"spins, llc
3.5","chicago, il","chicago, il",201 to 500 employees,1995,company - private,consulting,business services,$50 to $100 million (usd),-1,,,"spins, llc",,0.0,0.0,0.0,2,13,6,,chicago,il,3.0,75.0,31,engineer
788,senior quantitative analyst,$118K-$228K (Glassdoor est.),Job Description,3.3,"dtcc
3.3","jersey city, nj","new york, ny",1001 to 5000 employees,1973,company - private,brokerage services,finance,$1 to $2 billion (usd),-1,,,dtcc,,0.0,0.0,0.0,2,9,10,,jersey city,nj,5.0,1500.0,53,analyst
799,principal data scientist,$113K-$182K (Glassdoor est.),Job Description,3.9,"astrazeneca
3.9","gaithersburg, md","cambridge, united kingdom",10000+ employees,1913,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),"Roche, GlaxoSmithKline, Novartis",,,astrazeneca,,0.0,0.0,0.0,3,8,5,,gaithersburg,md,7.0,10000.0,113,scientist
800,"tech manager, software engineering - data",-1,Job Description,3.2,"macy's
3.2","johns creek, ga","new york, ny",10000+ employees,1858,company - public,"department, clothing, & shoe stores",retail,$10+ billion (usd),"Dillard's, J. C. Penney, Nordstrom",,,macy's,,0.0,0.0,0.0,3,16,21,,johns creek,ga,7.0,10000.0,168,engineer
801,business development - data supply partnerships (veraset),-1,Job Description,4.4,"safegraph
4.4","new york, ny","san francisco, ca",1 to 50 employees,2016,company - private,internet,information technology,$10 to $25 million (usd),-1,,,safegraph,,0.0,0.0,0.0,2,33,13,,new york,ny,1.0,17.5,10,other
803,data engineer,$58K-$104K (Glassdoor est.),Job Description,3.7,"carilion clinic
3.7","roanoke, va","roanoke, va",10000+ employees,1899,nonprofit organization,health care services & hospitals,health care,$1 to $2 billion (usd),-1,,,carilion clinic,,0.0,0.0,0.0,7,28,12,,roanoke,va,7.0,1500.0,127,engineer
808,sr. data analyst,$58K-$108K (Glassdoor est.),Job Description,3.2,"doubleverify
3.2","new york, ny","new york, ny",201 to 500 employees,2008,company - private,internet,information technology,unknown / non-applicable,-1,,,doubleverify,,0.0,0.0,0.0,2,33,13,,new york,ny,3.0,0.0,18,analyst
809,research scientist or senior research scientist - computer vision,$81K-$161K (Glassdoor est.),Job Description,4.6,"mitsubishi electric research labs
4.6","cambridge, ma","cambridge, ma",51 to 200 employees,1991,subsidiary or business segment,research & development,business services,$5 to $10 million (usd),"Google, Amazon, NVIDIA",,,mitsubishi electric research labs,,0.0,0.0,0.0,11,47,6,,cambridge,ma,2.0,7.5,35,scientist
811,data analyst chemist - quality system contractor,$61K-$110K (Glassdoor est.),Job Description,2.2,"rodan and fields, llc
2.2","san francisco, ca","san francisco, ca",501 to 1000 employees,2002,company - private,beauty & personal accessories stores,retail,unknown / non-applicable,-1,,,"rodan and fields, llc",,0.0,0.0,0.0,2,7,21,,san francisco,ca,4.0,0.0,24,analyst
813,"sr. manager, data science - marketing mix media",-1,Job Description,3.8,"oportun. inc
3.8",maryland,"san carlos, ca",1001 to 5000 employees,2005,company - public,lending,finance,unknown / non-applicable,"LendingClub, SoFi, Capital One",,,oportun. inc,,0.0,0.0,0.0,3,37,10,,maryland,unknown,5.0,0.0,21,manager
814,"sr. scientist, toxicology",-1,Job Description,4.1,"apellis pharmaceuticals
4.1","waltham, ma","waltham, ma",201 to 500 employees,2008,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,-1,,,apellis pharmaceuticals,,0.0,0.0,0.0,3,8,5,,waltham,ma,3.0,0.0,18,scientist
815,research scientist / principal research scientist - multiphysical systems,$115K-$220K (Glassdoor est.),Job Description,4.6,"mitsubishi electric research labs
4.6","cambridge, ma","cambridge, ma",51 to 200 employees,1991,subsidiary or business segment,research & development,business services,$5 to $10 million (usd),"Google, Amazon, NVIDIA",,,mitsubishi electric research labs,,0.0,0.0,0.0,11,47,6,,cambridge,ma,2.0,7.5,35,scientist
816,"research scientist, machine learning department",$71K-$144K (Glassdoor est.),Job Description,2.6,"software engineering institute
2.6","pittsburgh, pa","pittsburgh, pa",501 to 1000 employees,1984,college / university,colleges & universities,education,unknown / non-applicable,-1,,,software engineering institute,,0.0,0.0,0.0,1,10,9,,pittsburgh,pa,4.0,0.0,42,scientist
817,foundational community supports data analyst,$32K-$57K (Glassdoor est.),Job Description,3.4,"desc
3.4","seattle, wa","seattle, wa",501 to 1000 employees,1979,nonprofit organization,social assistance,non-profit,$25 to $50 million (usd),-1,,,desc,,0.0,0.0,0.0,7,49,18,,seattle,wa,4.0,37.5,47,analyst
818,"senior health data analyst, star ratings",$79K-$136K (Glassdoor est.),Job Description,3.3,"johns hopkins health care
3.3","glen burnie, md","baltimore, md",1001 to 5000 employees,1889,company - private,health care services & hospitals,health care,$500 million to $1 billion (usd),"MedStar Health, University of Maryland Medical Center, LifeBridge Health",,,johns hopkins health care,,0.0,0.0,0.0,2,28,12,,glen burnie,md,5.0,750.0,137,analyst
819,"principal research scientist/team lead, medicinal chemistry - oncology",Employer Provided Salary:$120K-$145K,Job Description,,kronos bio,"cambridge, ma","san mateo, ca",Unknown,-1,company - private,-1,-1,unknown / non-applicable,-1,0.12,0.145,kronos bio,0.1325,0.6,0.58,0.5888888888888889,2,0,0,0.024999999999999994,cambridge,ma,0.0,0.0,2027,scientist
820,sr. data analyst,$50K-$89K (Glassdoor est.),Job Description,3.7,"community behavioral health
3.7","philadelphia, pa","phila, pa",201 to 500 employees,1994,company - private,health care services & hospitals,health care,$500 million to $1 billion (usd),-1,,,community behavioral health,,0.0,0.0,0.0,2,28,12,,philadelphia,pa,3.0,750.0,32,analyst
821,"senior engineer, data management engineering",$68K-$129K (Glassdoor est.),Job Description,3.5,"western digital
3.5","milpitas, ca","san jose, ca",10000+ employees,1970,company - public,computer hardware & software,information technology,$10+ billion (usd),"Seagate Technology, Toshiba",,,western digital,,0.0,0.0,0.0,3,11,13,,milpitas,ca,7.0,10000.0,56,engineer
822,quality control scientist iii- analytical development,$48K-$113K (Glassdoor est.),Job Description,2.7,"advanced bioscience laboratories
2.7","rockville, md","rockville, md",201 to 500 employees,1961,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$25 to $50 million (usd),-1,,,advanced bioscience laboratories,,0.0,0.0,0.0,2,8,5,,rockville,md,3.0,37.5,65,scientist
823,"clinical scientist, clinical development",$27-$47 Per Hour(Glassdoor est.),Job Description,3.8,"forma therapeutics
3.8","watertown, ma","watertown, ma",51 to 200 employees,2008,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$10 to $25 million (usd),-1,,,forma therapeutics,,0.0,0.0,0.0,2,8,5,,watertown,ma,2.0,17.5,18,scientist
824,software engineer staff scientist: human language technologies,$74K-$124K (Glassdoor est.),Job Description,3.7,"raytheon
3.7","cambridge, md","waltham, ma",10000+ employees,1922,company - public,aerospace & defense,aerospace & defense,$10+ billion (usd),-1,,,raytheon,,0.0,0.0,0.0,3,3,2,,cambridge,md,7.0,10000.0,104,scientist
825,"manager, safety scientist, medical safety & risk management",$68K-$125K (Glassdoor est.),Job Description,3.8,"agios pharmaceuticals
3.8","cambridge, ma","cambridge, ma",501 to 1000 employees,2008,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$50 to $100 million (usd),-1,,,agios pharmaceuticals,,0.0,0.0,0.0,3,8,5,,cambridge,ma,4.0,75.0,18,scientist
826,"assistant director/director, office of data science",$39K-$67K (Glassdoor est.),Job Description,3.3,"liberty mutual insurance
3.3","boston, ma","boston, ma",10000+ employees,1912,company - private,insurance carriers,insurance,$10+ billion (usd),"Travelers, Allstate, State Farm",,,liberty mutual insurance,,0.0,0.0,0.0,2,32,14,,boston,ma,7.0,10000.0,114,other
827,sr. data engineer | big data saas pipeline,$71K-$135K (Glassdoor est.),Job Description,2.7,"bridg
2.7","los angeles, ca","los angeles, ca",1 to 50 employees,2011,company - private,enterprise software & network solutions,information technology,unknown / non-applicable,-1,,,bridg,,0.0,0.0,0.0,2,19,13,,los angeles,ca,1.0,0.0,15,engineer
831,scientist - cvrm metabolism - in vivo pharmacology,$61K-$123K (Glassdoor est.),Job Description,3.9,"astrazeneca
3.9","gaithersburg, md","cambridge, united kingdom",10000+ employees,1913,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),"Roche, GlaxoSmithKline, Novartis",,,astrazeneca,,0.0,0.0,0.0,3,8,5,,gaithersburg,md,7.0,10000.0,113,scientist
837,data scientist,$87K-$141K (Glassdoor est.),Job Description,3.6,"tranzact
3.6","fort lee, nj","fort lee, nj",1001 to 5000 employees,1989,company - private,advertising & marketing,business services,unknown / non-applicable,-1,,,tranzact,,0.0,0.0,0.0,2,2,6,,fort lee,nj,5.0,0.0,37,scientist
839,data scientist,$71K-$121K (Glassdoor est.),Job Description,3.5,"charter spectrum
3.5","maryland heights, mo","north salt lake, ut",1 to 50 employees,-1,school / school district,k-12 education,education,$5 to $10 million (usd),-1,,,charter spectrum,,0.0,0.0,0.0,10,36,9,,maryland heights,mo,1.0,7.5,2027,scientist
843,data scientist,-1,Job Description,4.0,"two95 international inc.
4.0","chicago, il","cherry hill, nj",1 to 50 employees,-1,company - private,staffing & outsourcing,business services,$1 to $5 million (usd),-1,,,two95 international inc.,,0.0,0.0,0.0,2,51,6,,chicago,il,1.0,3.0,2027,scientist
846,data scientist,-1,Job Description,4.4,"vbeyond corporation
4.4","bellevue, wa","hillsborough, nj",201 to 500 employees,2006,company - private,staffing & outsourcing,business services,$5 to $10 million (usd),-1,,,vbeyond corporation,,0.0,0.0,0.0,2,51,6,,bellevue,wa,3.0,7.5,20,scientist
850,data scientist,-1,Job Description,,adyen n.v.,"amsterdam, ny",-1,-1,-1,-1,-1,-1,-1,-1,,,adyen n.v.,,0.0,0.0,0.0,0,0,0,,amsterdam,ny,0.0,0.0,2027,scientist
862,data scientist,-1,Job Description,3.5,"technosoft corporation
3.5","detroit, mi","southfield, mi",1001 to 5000 employees,1996,company - private,it services,information technology,$100 to $500 million (usd),-1,,,technosoft corporation,,0.0,0.0,0.0,2,35,13,,detroit,mi,5.0,300.0,30,scientist
863,data scientist,$72K-$121K (Glassdoor est.),Job Description,3.4,"compqsoft
3.4","washington, dc","houston, tx",51 to 200 employees,1997,company - private,consulting,business services,$10 to $25 million (usd),-1,,,compqsoft,,0.0,0.0,0.0,2,13,6,,washington,dc,2.0,17.5,29,scientist
865,data scientist,-1,Job Description,,sentilink,"san francisco, ca",-1,-1,-1,-1,-1,-1,-1,-1,,,sentilink,,0.0,0.0,0.0,0,0,0,,san francisco,ca,0.0,0.0,2027,scientist
872,business intelligence analyst,-1,Job Description,3.8,"ga telesis
3.8","fort lauderdale, fl","fort lauderdale, fl",501 to 1000 employees,2002,company - private,aerospace & defense,aerospace & defense,$500 million to $1 billion (usd),"AAR, HEICO, AerSale",,,ga telesis,,0.0,0.0,0.0,2,3,2,,fort lauderdale,fl,4.0,750.0,24,analyst
876,data scientist,-1,Job Description,4.7,"strategic employment partners
4.7","irvine, ca","los angeles, ca",51 to 200 employees,2006,company - private,staffing & outsourcing,business services,$1 to $5 million (usd),-1,,,strategic employment partners,,0.0,0.0,0.0,2,51,6,,irvine,ca,2.0,3.0,20,scientist
879,data scientist,$51K-$88K (Glassdoor est.),Job Description,4.3,"solugenix corporation
4.3","phoenix, az","brea, ca",201 to 500 employees,1969,company - private,it services,information technology,$50 to $100 million (usd),-1,,,solugenix corporation,,0.0,0.0,0.0,2,35,13,,phoenix,az,3.0,75.0,57,scientist
880,data scientist,$101K-$141K (Glassdoor est.),Job Description,2.6,"west coast university
2.6","irvine, ca","irvine, ca",10000+ employees,1997,company - private,colleges & universities,education,unknown / non-applicable,-1,,,west coast university,,0.0,0.0,0.0,2,10,9,,irvine,ca,7.0,0.0,29,scientist
884,data scientist (warehouse automation),$79K-$127K (Glassdoor est.),Job Description,3.8,"softbank robotics
3.8","san francisco, ca","paris, france",201 to 500 employees,2005,subsidiary or business segment,consumer products manufacturing,manufacturing,$25 to $50 million (usd),-1,,,softbank robotics,,0.0,0.0,0.0,11,15,15,,san francisco,ca,3.0,37.5,21,scientist
885,data scientist,-1,Job Description,3.3,"mathematica policy research
3.3","washington, dc","princeton, nj",1001 to 5000 employees,1986,company - private,consulting,business services,$100 to $500 million (usd),-1,,,mathematica policy research,,0.0,0.0,0.0,2,13,6,,washington,dc,5.0,300.0,40,scientist
889,data scientist,-1,Job Description,4.5,"eliassen group
4.5","atlanta, ga","reading, ma",1001 to 5000 employees,1989,company - private,staffing & outsourcing,business services,$100 to $500 million (usd),"TEKsystems, Kforce, Randstad US",,,eliassen group,,0.0,0.0,0.0,2,51,6,,atlanta,ga,5.0,300.0,37,scientist
890,data scientist,-1,Job Description,5.0,"edison software, inc.
5.0","san jose, ca","san jose, ca",51 to 200 employees,-1,company - private,computer hardware & software,information technology,$1 to $5 million (usd),-1,,,"edison software, inc.",,0.0,0.0,0.0,2,11,13,,san jose,ca,2.0,3.0,2027,scientist
892,jr. data scientist,$81K-$132K (Glassdoor est.),Job Description,3.2,"mitre
3.2","mclean, va","bedford, ma",5001 to 10000 employees,1958,nonprofit organization,federal agencies,government,$1 to $2 billion (usd),"Battelle, General Atomics, SAIC",,,mitre,,0.0,0.0,0.0,7,21,11,,mclean,va,6.0,1500.0,68,scientist
893,senior data scientist,Employer Provided Salary:$120K-$140K,Job Description,5.0,"skysync
5.0","ann arbor, mi","ann arbor, mi",51 to 200 employees,2011,company - private,computer hardware & software,information technology,unknown / non-applicable,-1,0.12,0.14,skysync,0.13,0.6,0.56,0.5777777777777778,2,11,13,0.020000000000000018,ann arbor,mi,2.0,0.0,15,scientist
894,data scientist,-1,Job Description,4.3,"consultnet, llc
4.3","sandy, ut","south jordan, ut",201 to 500 employees,1996,company - private,staffing & outsourcing,business services,$50 to $100 million (usd),-1,,,"consultnet, llc",,0.0,0.0,0.0,2,51,6,,sandy,ut,3.0,75.0,30,scientist
896,data architect / data modeler,$63K-$110K (Glassdoor est.),Job Description,4.3,"medidata solutions
4.3","new york, ny","new york, ny",1001 to 5000 employees,1999,company - public,enterprise software & network solutions,information technology,$500 million to $1 billion (usd),Oracle,,,medidata solutions,,0.0,0.0,0.0,3,19,13,,new york,ny,5.0,750.0,27,other
901,data scientist,$65K-$113K (Glassdoor est.),Job Description,3.4,"datamanusa, llc
3.4","olympia, wa","centennial, co",51 to 200 employees,-1,company - private,it services,information technology,$5 to $10 million (usd),-1,,,"datamanusa, llc",,0.0,0.0,0.0,2,35,13,,olympia,wa,2.0,7.5,2027,scientist
905,data scientist,-1,Job Description,5.0,"hireresources a tailored solutions company (wo)
5.0","richmond, va","monroe, ct",Unknown,2002,company - private,staffing & outsourcing,business services,unknown / non-applicable,-1,,,hireresources a tailored solutions company (wo),,0.0,0.0,0.0,2,51,6,,richmond,va,0.0,0.0,24,scientist
906,data scientist,-1,Job Description,5.0,"jobot
5.0","san francisco, ca","irvine, ca",51 to 200 employees,2018,company - private,staffing & outsourcing,business services,$25 to $50 million (usd),-1,,,jobot,,0.0,0.0,0.0,2,51,6,,san francisco,ca,2.0,37.5,8,scientist
908,data scientist,-1,Job Description,3.6,"creative circle, llc
3.6","houston, tx","los angeles, ca",201 to 500 employees,2002,company - public,staffing & outsourcing,business services,unknown / non-applicable,"Aquent, 24 Seven Talent",,,"creative circle, llc",,0.0,0.0,0.0,3,51,6,,houston,tx,3.0,0.0,24,scientist
918,data scientist,-1,Job Description,4.2,"gtn technical staffing
4.2","tempe, az","dallas, tx",201 to 500 employees,2000,company - private,staffing & outsourcing,business services,$25 to $50 million (usd),"MATRIX Resources, The Insource Group, TEKsystems",,,gtn technical staffing,,0.0,0.0,0.0,2,51,6,,tempe,az,3.0,37.5,26,scientist
