Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,age,python_yn,r_studio_yn,spark_yn,aws_yn,excel_yn
Data Scientist,$70K-$122K (Glassdoor est.),Job Description,3.5,"BWX Technologies
3.5","Oak Ridge, TN","Lynchburg, VA",5001 to 10000 employees,1850,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),-1,0,0,70,122,96.0,"BWX Technologies
", TN,176,0,0,0,0,0
Principal Data Scientist with over 10 years experience,Employer Provided Salary:$200K-$250K,Job Description,-1.0,CA-One Tech Cloud,"San Francisco, CA","Fremont, CA",51 to 200 employees,2017,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,1,200,250,225.0,CA-One Tech Cloud, CA,9,0,0,0,0,0
Data Engineer,$70K-$132K (Glassdoor est.),Job Description,3.2,"PennyMac
3.2","Agoura Hills, CA","Westlake Village, CA",1001 to 5000 employees,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70,132,101.0,"PennyMac
", CA,18,0,0,0,0,0
Senior Data Scientist,$73K-$124K (Glassdoor est.),Job Description,3.3,"Plymouth Rock Assurance
3.3","Woodbridge, NJ","Boston, MA",1001 to 5000 employees,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),"Arbella Insurance, Safety Insurance",0,0,73,124,98.5,"Plymouth Rock Assurance
", NJ,44,0,0,0,0,0
Data Engineer I - Azure,$54K-$101K (Glassdoor est.),Job Description,3.9,"Vermeer
3.9","Pella, IA","Pella, IA",1001 to 5000 employees,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),"Caterpillar, John Deere, CNH Industrial",0,0,54,101,77.5,"Vermeer
", IA,78,0,0,0,0,0
"Sr. Scientist, Quantitative Translational Sciences",$117K-$206K (Glassdoor est.),Job Description,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,117,206,161.5,"Takeda Pharmaceuticals
", MA,245,0,0,0,0,0
MED TECH/LAB SCIENTIST - LABORATORY,$21-$34 Per Hour(Glassdoor est.),Job Description,3.6,"Beebe Healthcare
3.6","Lewes, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,21,34,27.5,"Beebe Healthcare
", DE,91,0,0,0,0,0
Sr. Data Scientist II,$111K-$183K (Glassdoor est.),Job Description,3.4,"Argo Group US
3.4","New York, NY","Hamilton, Bermuda",1001 to 5000 employees,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),-1,0,0,111,183,147.0,"Argo Group US
", NY,78,0,0,0,0,0
Data Scientist,$68K-$112K (Glassdoor est.),Job Description,3.5,"L&T Infotech
3.5","San Ramon, CA","Mumbai, India",10000+ employees,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,"Infosys, Accenture, Capgemini",0,0,68,112,90.0,"L&T Infotech
", CA,29,0,0,0,0,0
Information Security Data Analyst,$42K-$74K (Glassdoor est.),Job Description,4.3,"OceanFirst Financial
4.3","Red Bank, NJ","Toms River, NJ",501 to 1000 employees,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),-1,0,0,42,74,58.0,"OceanFirst Financial
", NJ,124,0,0,0,0,0
Excel / VBA / SQL Data Analyst,$44K-$78K (Glassdoor est.),Job Description,4.1,"Associated Electric Cooperative
4.1","Springfield, MO","Springfield, MO",501 to 1000 employees,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),-1,0,0,44,78,61.0,"Associated Electric Cooperative
", MO,65,0,0,0,0,0
Machine Learning Research Scientist,$81K-$159K (Glassdoor est.),Job Description,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,159,120.0,"Software Engineering Institute
", PA,42,0,0,0,0,0
Data Scientist,$95K-$161K (Glassdoor est.),Job Description,3.6,"Sotheby's
3.6","New York, NY","New York, NY",1001 to 5000 employees,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),-1,0,0,95,161,128.0,"Sotheby's
", NY,282,0,0,0,0,0
Data Scientist,$75K-$124K (Glassdoor est.),Job Description,3.5,"First Tech Federal Credit Union
3.5","Hillsboro, OR","San Jose, CA",1001 to 5000 employees,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1,0,0,75,124,99.5,"First Tech Federal Credit Union
", OR,74,0,0,0,0,0
Data Scientist,$72K-$120K (Glassdoor est.),Job Description,3.6,"Amrock
3.6","Detroit, MI","Detroit, MI",1001 to 5000 employees,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),-1,0,0,72,120,96.0,"Amrock
", MI,29,0,0,0,0,0
Data Scientist,$76K-$126K (Glassdoor est.),Job Description,2.3,"Vanda Pharmaceuticals
2.3","Washington, DC","Washington, DC",201 to 500 employees,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,76,126,101.0,"Vanda Pharmaceuticals
", DC,23,0,0,0,0,0
Senior Data Scientist,$114K-$182K (Glassdoor est.),Job Description,3.9,"Zest AI
3.9","Burbank, CA","Burbank, CA",51 to 200 employees,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,0,0,114,182,148.0,"Zest AI
", CA,17,0,0,0,0,0
"Data Scientist, Senior",$108K-$176K (Glassdoor est.),Job Description,4.0,"Novetta
4.0","Fort Belvoir, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,108,176,142.0,"Novetta
", VA,14,0,0,0,0,0
Senior Data Scientist,$130K-$208K (Glassdoor est.),Job Description,4.1,"CK-12 Foundation
4.1","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,-1,0,0,130,208,169.0,"CK-12 Foundation
", CA,19,0,0,0,0,0
"VP, Data Science",$83K-$166K (Glassdoor est.),Job Description,3.2,"PennyMac
3.2","Phoenix, AZ","Westlake Village, CA",1001 to 5000 employees,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,83,166,124.5,"PennyMac
", AZ,18,0,0,0,0,0
Radar Data Analyst,$42K-$76K (Glassdoor est.),Job Description,4.7,"DECISIVE ANALYTICS Corporation
4.7","Huntsville, AL","Arlington, VA",51 to 200 employees,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),"Torch Technologies, American Systems",0,0,42,76,59.0,"DECISIVE ANALYTICS Corporation
", AL,30,0,0,0,0,0
CONSULTANTâ?DATA ANALYTICS GROUP,$37K-$68K (Glassdoor est.),Job Description,4.2,"Opinion Dynamics
4.2","San Diego, CA","Waltham, MA",51 to 200 employees,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,37,68,52.5,"Opinion Dynamics
", CA,39,0,0,0,0,0
Data Engineer,$52K-$99K (Glassdoor est.),Job Description,4.6,"Applied Information Sciences
4.6","Houston, TX","Reston, VA",501 to 1000 employees,1982,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,52,99,75.5,"Applied Information Sciences
", TX,44,0,0,0,0,0
Senior Data Scientist,$105K-$173K (Glassdoor est.),Job Description,3.7,"Swiss Re
3.7","Armonk, NY","Zurich, Switzerland",10000+ employees,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",0,0,105,173,139.0,"Swiss Re
", NY,163,0,0,0,0,0
"Data Engineer, Data Engineering and Artifical Intelligence",$71K-$134K (Glassdoor est.),Job Description,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,71,134,102.5,"Takeda Pharmaceuticals
", MA,245,0,0,0,0,0
Staff Scientist,$39K-$82K (Glassdoor est.),Job Description,4.4,"WK Dickson
4.4","Columbia, SC","Charlotte, NC",201 to 500 employees,1929,Company - Private,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),"McKim and Creed, CDM Smith, Kimley-Horn",0,0,39,82,60.5,"WK Dickson
", SC,97,0,0,0,0,0
PL Actuarial-Lead Data Scientist,$114K-$179K (Glassdoor est.),Job Description,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 to 10000 employees,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,114,179,146.5,"The Hanover Insurance Group
", MA,174,0,0,0,0,0
"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry",$88K-$162K (Glassdoor est.),Job Description,3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+ employees,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,88,162,125.0,"Genentech
", CA,50,0,0,0,0,0
Sr. Data Analyst,$60K-$102K (Glassdoor est.),Job Description,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,60,102,81.0,"MassMutual
", MA,175,0,0,0,0,0
Senior Data & Machine Learning Scientist,$100K-$166K (Glassdoor est.),Job Description,3.0,"Tempus Labs
3.0","Chicago, IL","Chicago, IL",501 to 1000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,100,166,133.0,"Tempus Labs
", IL,11,0,0,0,0,0
Program/Data Analyst,$55K-$99K (Glassdoor est.),Job Description,3.4,"General Dynamics Information Technology
3.4","Washington, DC","Fairfax, VA",10000+ employees,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55,99,77.0,"General Dynamics Information Technology
", DC,30,0,0,0,0,0
Data Engineer,$67K-$117K (Glassdoor est.),Job Description,4.1,"ManTech
4.1","Herndon, VA","Herndon, VA",5001 to 10000 employees,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,67,117,92.0,"ManTech
", VA,58,0,0,0,0,0
Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab,$92K-$150K (Glassdoor est.),Job Description,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,92,150,121.0,"Novartis
", MA,30,0,0,0,0,0
"Principal Data Engineer, Data Platform & Insights",$116K-$209K (Glassdoor est.),Job Description,4.0,"Autodesk
4.0","San Francisco, CA","San Rafael, CA",5001 to 10000 employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,116,209,162.5,"Autodesk
", CA,44,0,0,0,0,0
RESEARCH SCIENTIST - BIOLOGICAL SAFETY,$38K-$82K (Glassdoor est.),Job Description,3.9,"Southwest Research Institute
3.9","San Antonio, TX","San Antonio, TX",1001 to 5000 employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,38,82,60.0,"Southwest Research Institute
", TX,79,0,0,0,0,0
Data Operations Lead,Employer Provided Salary:$85K-$90K,Job Description,-1.0,Muso,"San Francisco, CA","San Francisco, CA",201 to 500 employees,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1,0,1,85,90,87.5,Muso, CA,-1,0,0,0,0,0
Big Data Engineer,$62K-$119K (Glassdoor est.),Job Description,4.4,"SpringML
4.4","Indianapolis, IN","Pleasanton, CA",1 to 50 employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,62,119,90.5,"SpringML
", IN,11,0,0,0,0,0
Data Scientist / Machine Learning Expert,$86K-$143K (Glassdoor est.),Job Description,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,86,143,114.5,"Novartis
", MA,30,0,0,0,0,0
Data Scientist,$93K-$149K (Glassdoor est.),Job Description,3.8,"Juniper Networks
3.8","Sunnyvale, CA","Sunnyvale, CA",5001 to 10000 employees,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1,0,0,93,149,121.0,"Juniper Networks
", CA,30,0,0,0,0,0
Senior Data Scientist,$84K-$136K (Glassdoor est.),Job Description,2.2,"The Integer Group
2.2","Dallas, TX","Denver, CO",501 to 1000 employees,1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),"Geometry Global, TracyLocke, Saatchi & Saatchi X",0,0,84,136,110.0,"The Integer Group
", TX,33,0,0,0,0,0
PV Scientist,$60K-$123K (Glassdoor est.),Job Description,2.9,"Karyopharm Therapeutics Inc.
2.9","Newton, MA","Newton, MA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,60,123,91.5,"Karyopharm Therapeutics Inc.
", MA,-1,0,0,0,0,0
Clinical Data Analyst,$52K-$89K (Glassdoor est.),Job Description,4.1,"ManTech
4.1","Portsmouth, VA","Herndon, VA",5001 to 10000 employees,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,52,89,70.5,"ManTech
", VA,58,0,0,0,0,0
Data Engineer,$48K-$93K (Glassdoor est.),Job Description,3.7,"P2 Energy Solutions
3.7","Lafayette, LA","Denver, CO",501 to 1000 employees,-1,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,48,93,70.5,"P2 Energy Solutions
", LA,-1,0,0,0,0,0
Computational Chemist/Data Scientist,$56K-$97K (Glassdoor est.),Job Description,3.8,"PNNL
3.8","Richland, WA","Richland, WA",1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,56,97,76.5,"PNNL
", WA,61,0,0,0,0,0
Data Engineer,$65K-$119K (Glassdoor est.),Job Description,3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,65,119,92.0,"MassMutual
", MA,175,0,0,0,0,0
Principal Data Scientist (Computational Chemistry),$108K-$173K (Glassdoor est.),Job Description,4.7,"Recursion Pharmaceuticals
4.7","Salt Lake City, UT","Salt Lake City, UT",51 to 200 employees,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),-1,0,0,108,173,140.5,"Recursion Pharmaceuticals
", UT,13,0,0,0,0,0
Product Engineer â?Data Science,$63K-$101K (Glassdoor est.),Job Description,3.5,"Esri
3.5","Arlington, VA","Redlands, CA",1001 to 5000 employees,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,63,101,82.0,"Esri
", VA,57,0,0,0,0,0
"Principal Scientist, Chemistry & Immunology",$54K-$115K (Glassdoor est.),Job Description,3.3,"Rochester Regional Health
3.3","Rochester, NY","Rochester, NY",10000+ employees,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,54,115,84.5,"Rochester Regional Health
", NY,12,0,0,0,0,0
"Scientist/Senior Scientist, Autoimmune",$90K-$179K (Glassdoor est.),Job Description,4.4,"Rubius Therapeutics
4.4","Cambridge, MA","Cambridge, MA",201 to 500 employees,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,90,179,134.5,"Rubius Therapeutics
", MA,13,0,0,0,0,0
Data Scientist,$127K-$202K (Glassdoor est.),Job Description,3.3,"Samba TV
3.3","San Francisco, CA","San Francisco, CA",201 to 500 employees,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,127,202,164.5,"Samba TV
", CA,18,0,0,0,0,0
Market Data Analyst,$31K-$57K (Glassdoor est.),Job Description,3.4,"SV Microwave
3.4","West Palm Beach, FL","West Palm Beach, FL",201 to 500 employees,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),-1,0,0,31,57,44.0,"SV Microwave
", FL,35,0,0,0,0,0
Software Engineer - Data Visualization,$60K-$127K (Glassdoor est.),Job Description,4.0,"ClearEdge
4.0","Annapolis Junction, MD","Annapolis Junction, MD",51 to 200 employees,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1,0,0,60,127,93.5,"ClearEdge
", MD,24,0,0,0,0,0
Data Engineer,$75K-$143K (Glassdoor est.),Job Description,4.4,"SpringML
4.4","Herndon, VA","Pleasanton, CA",1 to 50 employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,75,143,109.0,"SpringML
", VA,11,0,0,0,0,0
Staff Data Engineer,$105K-$194K (Glassdoor est.),Job Description,3.8,"Sumo Logic
3.8","Austin, TX","Redwood City, CA",501 to 1000 employees,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Splunk, Datadog, Elastic",0,0,105,194,149.5,"Sumo Logic
", TX,16,0,0,0,0,0
Associate Data Engineer,$45K-$86K (Glassdoor est.),Job Description,3.5,"EAB
3.5","Washington, DC","Washington, DC",1001 to 5000 employees,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,-1,0,0,45,86,65.5,"EAB
", DC,19,0,0,0,0,0
Senior Data Scientist,$95K-$154K (Glassdoor est.),Job Description,3.5,"Brighthouse Financial
3.5","Charlotte, NC","Charlotte, NC",1001 to 5000 employees,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,0,95,154,124.5,"Brighthouse Financial
", NC,9,0,0,0,0,0
Staff BI and Data Engineer,$80K-$148K (Glassdoor est.),Job Description,2.9,"Affinity Solutions
2.9","San Jose, CA","New York, NY",51 to 200 employees,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80,148,114.0,"Affinity Solutions
", CA,28,0,0,0,0,0
Marketing Data Analyst,$36K-$62K (Glassdoor est.),Job Description,3.9,"Citadel Federal Credit Union
3.9","Exton, PA","Exton, PA",501 to 1000 employees,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49.0,"Citadel Federal Credit Union
", PA,89,0,0,0,0,0
"Principal Scientist, Hematology",$54K-$115K (Glassdoor est.),Job Description,3.3,"Rochester Regional Health
3.3","Rochester, NY","Rochester, NY",10000+ employees,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,54,115,84.5,"Rochester Regional Health
", NY,12,0,0,0,0,0
Data Analyst,$50K-$92K (Glassdoor est.),Job Description,3.7,"CALIBRE Systems
3.7","Alexandria, VA","Alexandria, VA",501 to 1000 employees,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71.0,"CALIBRE Systems
", VA,37,0,0,0,0,0
"Director - Data, Privacy and AI Governance",$67K-$135K (Glassdoor est.),Job Description,3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,67,135,101.0,"MassMutual
", MA,175,0,0,0,0,0
Data Scientist,$82K-$132K (Glassdoor est.),Job Description,3.5,"Esri
3.5","Redlands, CA","Redlands, CA",1001 to 5000 employees,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,82,132,107.0,"Esri
", CA,57,0,0,0,0,0
